Id,User Id,Mentions,Hashtags,Filtered Text,Polarity,Subjectivity,Compound Score,Cluster Label,,
1.25E+18,2887988350,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,1494721134,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,376165395,LEED1A,,see nobodi beg b rna boy money guy scari,-0.5,1,-0.4939,4,,
1.25E+18,767340925,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,2501869887,grahamvsworld,,yo storm offic told meet mad look craft,-0.625,1,-0.4939,4,,
1.25E+18,9.39E+17,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,2261178466,grahamvsworld,,yo storm offic told meet mad look craft,-0.625,1,-0.4939,4,,
1.25E+18,1.02E+18,grahamvsworld,,yo storm offic told meet mad look craft,-0.625,1,-0.4939,4,,
1.25E+18,264625253,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,9.09E+17,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,1041455586,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,2462540873,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,703721396,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,18822705,grahamvsworld,,yo storm offic told meet mad look craft,-0.625,1,-0.4939,4,,
1.25E+18,2453565515,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,1.15E+18,grahamvsworld,,yo storm offic told meet mad look craft,-0.625,1,-0.4939,4,,
1.25E+18,75480747,grahamvsworld,,yo storm offic told meet mad look craft,-0.625,1,-0.4939,4,,
1.25E+18,7.26E+17,LEED1A,,see nobodi beg b rna boy money guy scari,-0.5,1,-0.4939,4,,
1.25E+18,1.09E+18,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,2874634534,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,562857864,LEED1A,,see nobodi beg b rna boy money guy scari,-0.5,1,-0.4939,4,,
1.25E+18,633540298,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,1.03E+18,LEED1A,,see nobodi beg b rna boy money guy scari,-0.5,1,-0.4939,4,,
1.25E+18,9.89E+17,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,2332208691,quenblackwell,,mom sent pictur kindergarten mad caus let wear hair h,-0.625,1,-0.4939,4,,
1.25E+18,3160569698,sweetshakey,,viru allat b mad lmaoooo,-0.625,1,-0.4939,4,,
1.25E+18,227808928,atrupar,,rememb trump got mad amp sidelin cdc nanci messonni b c stock sank said feb coronaviru,-0.625,1,-0.4939,4,,
1.25E+18,1091723330,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,1259370780,mentosgorl,,bore hous hous bore,-0.5,1,-0.4939,4,,
1.25E+18,9.60E+17,atrupar,,rememb trump got mad amp sidelin cdc nanci messonni b c stock sank said feb coronaviru,-0.625,1,-0.4939,4,,
1.25E+18,8.16E+17,BrysonTlIIer,,bore hous hous bore,-0.5,1,-0.4939,4,,
1.25E+18,8.63E+17,taazchowdhury,,facetim someon thing actual mad therapeut,-0.625,1,-0.4939,4,,
1.25E+18,1.22E+18,grahamvsworld,,yo storm offic told meet mad look craft,-0.625,1,-0.4939,4,,
1.25E+18,1.08E+18,quenblackwell,,mom sent pictur kindergarten mad caus let wear hair h,-0.625,1,-0.4939,4,,
1.25E+18,9.26E+17,DaveyRoshaan,StayHomeStaySafe,get mad stay home,-0.625,1,-0.4939,4,,
1.25E+18,4536851493,grahamvsworld,,yo storm offic told meet mad look craft,-0.625,1,-0.4939,4,,
1.25E+18,399438814,jxssminnnn,,bore hous hous bore,-0.5,1,-0.4939,4,,
1.25E+18,9.19E+17,brndvx,,fuck hate bro go sleep,-0.6,0.8,-0.4927,4,,
1.25E+18,8.06E+17,BlaqJoker91,,finger fuck coochi suck clitori,-0.6,0.8,-0.4902,4,,
1.25E+18,1.23E+18,"deejayneptune, dejayneptune",,fake account everyon one eect give away account send money wa,-0.5,1,-0.4767,4,,
1.25E+18,7.58E+17,__fatcheeks,,see someon care hurt unabl anyth worst feel,-0.75,0.75,-0.4767,4,,
1.25E+18,9.98E+17,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,90604113,singhshailesh09,,mind sad peopl endang live peopl name religion pm tri day,-0.5,1,-0.4767,4,,
1.25E+18,1.05E+18,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,9.84E+17,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,1.02E+18,royally_fiery,,get time nsa descend street talk jaahil quam make abid law sad,-0.5,1,-0.4767,4,,
1.25E+18,7.71E+17,irenic__,,fake convers head vent someon,-0.5,1,-0.4767,4,,
1.25E+18,238673419,"Afri_Kawi, SecPompeo",,jeopard relationship tri forc feed unfair deal ethiopia trump administr,-0.5,1,-0.4767,4,,
1.25E+18,1.19E+18,rahm3sh,,wrong,-0.5,0.9,-0.4767,4,,
1.25E+18,1.13E+18,noturalejandra,,get mad get jealou get worri get curiou care,-0.3625,1,-0.4767,4,,
1.25E+18,1.24E+18,"umusicNZ, billieeilish, conangray",,sad pop never relat read,-0.5,1,-0.4767,4,,
1.25E+18,8.17E+17,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,1.04E+18,"sebongiebyeol_, pledis_17",SEVENTEEN,yall hate admit seventeen world domin,-0.8,0.9,-0.4767,4,,
1.25E+18,1.08E+18,rsyahirannn,,nobodi selfish everybodi choic univers say continu onlin learn approach,-0.5,1,-0.4767,4,,
1.25E+18,1.12E+18,ebrahimmaroof99,,religion friend sit blacksmith burn dirti stench stick,-0.6,0.8,-0.4767,4,,
1.25E+18,1348701222,irenic__,,fake convers head vent someon,-0.5,1,-0.4767,4,,
1.25E+18,1.11E+18,irenic__,,fake convers head vent someon,-0.5,1,-0.4767,4,,
1.25E+18,812280240,Simtho_Biyela,,babe wodumo wrong suppos anyon tell,-0.5,0.9,-0.4767,4,,
1.25E+18,9.98E+17,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,7.17E+17,"Krantzology, jsolomonReports",,still got wrong allow inpati treatment hydroxychloroquin zinc az,-0.5,0.9,-0.4767,4,,
1.25E+18,70966722,"JayParbhoo_wced, vaccineadvocacy, ferialhaffajee, Auruminstitute",,sad news condol famili may prof gita ramje sou,-0.5,1,-0.4767,4,,
1.25E+18,1.08E+18,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,2626418681,mymixtapez,,stay home gone wrong,-0.5,0.9,-0.4767,4,,
1.25E+18,9.68E+17,geezmarty,,terribl woman,-1,1,-0.4767,4,,
1.25E+18,1278788286,mirr_qiem,,mudah cemburu biggest weak sorri,-0.5,1,-0.4767,4,,
1.25E+18,1.12E+18,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,1532276108,"meowgali, _jjavvi",,believ alreadi year sinc danger woman tour w,-0.6,0.9,-0.4767,4,,
1.25E+18,2449440030,"SnrMajor, karl_trotsky",,kuennsberg report demonstr time wrong person work bbc,-0.5,0.9,-0.4767,4,,
1.25E+18,41687324,chaymiIan,,sad fr,-0.5,1,-0.4767,4,,
1.25E+18,1.15E+18,"ItsKowser, DojaCat",,doja cat watch get lyric wrong,-0.5,0.9,-0.4767,4,,
1.25E+18,9.23E+17,mymixtapez,,stay home gone wrong,-0.5,0.9,-0.4767,4,,
1.25E+18,31408919,akachela,,know hobbi lobbi need everyon understand amor jackass care,-0.5,0.9,-0.4767,4,,
1.25E+18,320285412,presscoreca,,sad day canadian histori justin trudeau prepar invok emerg act cover justin hou,-0.5,1,-0.4767,4,,
1.25E+18,1.23E+18,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,1.22E+18,desimojito,,hey fake sting oper specialist word kerala bjp rule state migrant,-0.5,1,-0.4767,4,,
1.25E+18,9.17E+17,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,71558376,"shihAb_Ali92, OManojKumar, imStinger01, mat_jane_de_yar, SaketGokhale, AtishiAAP, ArvindKejriwal",,wrong frame sanghi,-0.5,0.9,-0.4767,4,,
1.25E+18,862480861,mrPoetryWorld,,sleep fake news,-0.5,1,-0.4767,4,,
1.25E+18,1.24E+18,BesuraTaansane,,fake news virus thrive india amp b minist buddi amp done noth ye,-0.5,1,-0.4767,4,,
1.25E+18,2538144536,mymixtapez,,stay home gone wrong,-0.5,0.9,-0.4767,4,,
1.25E+18,1.07E+18,LORDShredda,,need someon cuddl listen juic wrld tonight sad,-0.5,1,-0.4767,4,,
1.25E+18,1.04E+18,aurelymae,,sad need someon talk,-0.5,1,-0.4767,4,,
1.25E+18,3307555748,BesuraTaansane,,fake news virus thrive india amp b minist buddi amp done noth ye,-0.5,1,-0.4767,4,,
1.25E+18,1253330516,"LaurenBrillante, JoeBiden, DNC, TheDemocrats",,diminish capaci make danger choic nomine recklessli wage,-0.6,0.9,-0.4767,4,,
1.25E+18,4327555999,irenic__,,fake convers head vent someon,-0.5,1,-0.4767,4,,
1.25E+18,9.19E+17,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,1.00E+18,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,2413701739,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,7.36E+17,melanatedmomma,,may led made think wrong move eerienc one person recipro,-0.5,0.9,-0.4767,4,,
1.25E+18,62586135,fmrib_karla,,stephen colbert amp john prine record video releas unless someth terribl happen world need ch,-1,1,-0.4767,4,,
1.25E+18,9.89E+17,whaat_really,"coronaviruskenya, AskVirgil, GreedyKirinyagaMCAs",sonko malong wrong men follow anyway http,-0.5,0.9,-0.4767,4,,
1.25E+18,9.53E+17,"penjh, NAM_London","Archive30, archivist",day sad apart archiv pictur sum role record man,-0.5,1,-0.4767,4,,
1.25E+18,1414198580,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,2300384459,"AmpSantana, Chris_Smoove",,peopl thought show sub fake person,-0.5,1,-0.4767,4,,
1.25E+18,1.04E+18,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,278905379,BesuraTaansane,,fake news virus thrive india amp b minist buddi amp done noth ye,-0.5,1,-0.4767,4,,
1.25E+18,2743034127,Vondenire,,see wrong,-0.5,0.9,-0.4767,4,,
1.25E+18,9.44E+17,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,7.05E+17,ARTBYVENUS,,said wrong answer,-0.5,0.9,-0.4767,4,,
1.25E+18,9.89E+17,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,8.40E+17,__fatcheeks,,see someon care hurt unabl anyth worst feel,-0.75,0.75,-0.4767,4,,
1.25E+18,1.01E+18,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,3163135998,bendreyfuss,,read thing barbara cnn talk nuclear famili sad also,-0.5,1,-0.4767,4,,
1.25E+18,3483644655,"nursingcrusader, nannm_nigeria, RotimiAkeredolu, MBuhari, jidesanwoolu",,bother pleas done wrong de,-0.5,0.9,-0.4767,4,,
1.25E+18,3233216227,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,1.06E+18,"CTDemResists, AnnAnnChe, dolo_sensei",,said wrong answer,-0.5,0.9,-0.4767,4,,
1.25E+18,1.07E+18,DebBruh,,men send booti pic sad,-0.5,1,-0.4767,4,,
1.25E+18,369981057,"Kezvic, adilray",,wrong parent father pass away saturday told nurs,-0.5,0.9,-0.4767,4,,
1.25E+18,1.04E+18,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,8.86E+17,koomintic,,see jimin alreadi sleep jungkook came cuddl im sad one touch,-0.5,1,-0.4767,4,,
1.25E+18,8.75E+17,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,1.11E+18,naiIeaa,,send booti pic prolli sad,-0.5,1,-0.4767,4,,
1.25E+18,9.65E+17,"michaelreeves, LilyPichu",,open box like fuck serial killer,-0.6,0.8,-0.4728,4,,
1.25E+18,1173674598,"michaelreeves, LilyPichu",,open box like fuck serial killer,-0.6,0.8,-0.4728,4,,
1.25E+18,542957497,jcxx_k,,idk peopl fake feel cant even fake say hi someon dont like,-0.5,1,-0.4689,4,,
1.25E+18,1.01E+18,LoneStockTrader,,someon get almost angri market think suppos accord,-0.5,1,-0.4601,4,,
1.25E+18,20665525,wkamaubell,,aw,-1,1,-0.4588,4,,
1.25E+18,7.97E+17,BobOngHugots,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,9.63E+17,BobOngHugots,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,2371710216,BobOngHugots,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,1.00E+18,jovandemic,,idiot want,-0.8,0.8,-0.4588,4,,
1.25E+18,832861190,"najib_mayar, RBReich",,work amazon fc feel bit sick afraid go home cuz bill pay,-0.657142857,0.878571429,-0.4588,4,,
1.25E+18,14853935,wkamaubell,,aw,-1,1,-0.4588,4,,
1.25E+18,32840458,martinstewart,,alex salmond thing would attack afraid afraid tell us,-0.6,0.9,-0.4588,4,,
1.25E+18,1.17E+18,BobOngHugots,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,1.05E+18,meettherichard,,drag burna boy cuz said reekado bank know angri want tweet,-0.5,1,-0.4588,4,,
1.25E+18,2918111,wkamaubell,,aw,-1,1,-0.4588,4,,
1.25E+18,2985481478,mfmuhdfakhry,,problem need know sorri everyth,-0.5,1,-0.4588,4,,
1.25E+18,2500563985,_MayaSeo,,affect nth amp hate either annoy see ot stan paint kic especi,-0.533333333,0.933333333,-0.4588,4,,
1.25E+18,1.24E+18,BobOngHugots,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,1.20E+18,sardesairajdeep,,wait rw link corona religion tragic death peopl tableegi jamaat congreg,-0.75,0.75,-0.4588,4,,
1.25E+18,2372894376,TribulationThe,,come socialist witch run mouth ocasio cortez say trump support stupid know,-0.8,1,-0.4588,4,,
1.25E+18,17429419,wkamaubell,,aw,-1,1,-0.4588,4,,
1.25E+18,564781466,ZoeysPlaylist,ZoeysPlaylist,zoey relationship troubl got even complic,-0.5,1,-0.4588,4,,
1.25E+18,445057900,wkamaubell,,aw,-1,1,-0.4588,4,,
1.25E+18,4797233130,seranities,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,9.33E+17,sardesairajdeep,,wait rw link corona religion tragic death peopl tableegi jamaat congreg,-0.75,0.75,-0.4588,4,,
1.25E+18,9.50E+17,TribulationThe,,come socialist witch run mouth ocasio cortez say trump support stupid know,-0.8,1,-0.4588,4,,
1.25E+18,1.06E+18,mfmuhdfakhry,,problem need know sorri everyth,-0.5,1,-0.4588,4,,
1.25E+18,12424882,fabulavancouver,,actual tragic stori read today,-0.75,0.75,-0.4588,4,,
1.25E+18,1.15E+18,BobOngHugots,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,1.25E+18,BobOngHugots,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,1934503716,DeadarticGames,"ResidentEvil3, StateOfPlayً",resid evil state play announc trailer ps,-1,1,-0.4588,4,,
1.25E+18,1.14E+18,_MayaSeo,,affect nth amp hate either annoy see ot stan paint kic especi,-0.533333333,0.933333333,-0.4588,4,,
1.25E+18,1.05E+18,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,9.92E+17,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,1.13E+18,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,8.70E+17,maria_kaye_,,hate overthink person get mad overthink instead give reassur,-0.7125,0.95,-0.4588,4,,
1.25E+18,383665603,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,81321334,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,1.18E+18,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,1446374498,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,1.23E+18,BobOngHugots,,went darkest time alon sorri act like need anyon,-0.5,1,-0.4588,4,,
1.25E+18,613218507,TribulationThe,,come socialist witch run mouth ocasio cortez say trump support stupid know,-0.8,1,-0.4588,4,,
1.25E+18,9.92E+17,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,751691648,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,464332445,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,420910266,IblisTerlaknat,,guy verifi label imam peac spread lie hate messag nobodi foll,-0.8,0.9,-0.4588,4,,
1.25E+18,1.13E+18,wkamaubell,,aw,-1,1,-0.4588,4,,
1.25E+18,66304466,"mcspocky, funder",COVID19,rais hand agre trump complet fail respons pandem worst,-0.75,0.65,-0.4576,4,,
1.25E+18,1.01E+18,"remydelfox, foreignrichezz",,fuck insan,-1,1,-0.4576,4,,
1.25E+18,1.21E+18,yourhmak,img20plus,rt dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,1.15E+18,wallsjustlikeu,,kick sorri im still scream,-0.5,1,-0.4404,4,,
1.25E+18,8.14E+17,119deepinhell,img20plus,rt dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,2872557377,"EarthtoWill, RobertJenrick",,omg even brain stop repeat parti line stupid,-0.8,1,-0.4404,4,,
1.25E+18,776793266,cjtruth,,evil look like plan parenthood sue five state keep abort preborn children pandem ht,-1,1,-0.4404,4,,
1.25E+18,635203665,AKTVinc,,worst nightmar forget motherland race follow respect peopl,-1,1,-0.4404,4,,
1.25E+18,1.24E+18,119deepinhell,img20plus,rt dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,9.23E+17,jenniexpam,img20plus,rt dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,1.24E+18,yourhmak,img20plus,rt dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,255963064,LucyGatimu3,,even stay home season stay dirti cloth duvet call come pick,-0.6,0.8,-0.4404,4,,
1.25E+18,2247498223,WiseBeautyQueen,"heros, covid19, forevergrateful",frontlin sacrif live other doctor nurs pain goodby,-0.7,0.9,-0.4404,4,,
1.25E+18,451861871,cjtruth,,evil look like plan parenthood sue five state keep abort preborn children pandem ht,-1,1,-0.4404,4,,
1.25E+18,2720874741,"BockerWright, SkyNews",,sort melt take bed place unnecessari burden alreadi stretc,-0.4,0.9,-0.4404,4,,
1.25E+18,3215327241,realasmooth,,like talk like im nasti take dick pullin yo hair,-1,1,-0.4404,4,,
1.25E+18,1668683689,RickDizzzzle,,twitter god damn bore without sport man,-1,1,-0.4404,4,,
1.25E+18,1.16E+18,VillageSlvt,,skinni villag girl pain sex,-0.7,0.9,-0.4404,4,,
1.25E+18,490372527,robertwhitejoke,,dear april fool day year sorri cancel neck thing,-0.5,1,-0.4404,4,,
1.25E+18,8.41E+17,tommousk,,plain sight allow continu unab unchalleng dread media,-0.607142857,0.678571429,-0.4404,4,,
1.25E+18,303647979,IsfreeJane,,bloodi,-0.8,0.9,-0.4404,4,,
1.25E+18,1.09E+18,XivTroy,,sorri guy amor amp apolit gaug man great tenac impact hoop leap,-0.5,1,-0.4404,4,,
1.25E+18,1.15E+18,"NetsNot, HS2ltd",,baliff tri evict night protestor hundr feet ladder tree cut rope deni welfar th,-0.6,0.9,-0.4404,4,,
1.25E+18,1976394104,5cash1,,dirti silverissu,-0.6,0.8,-0.4404,4,,
1.25E+18,8.01E+17,NaMo_ir,,hypocrisi queen still seem obsess bb habit woman preach us stop ne,-0.5,1,-0.4404,4,,
1.25E+18,9.05E+17,CynthiaDRitchie,,look like patwari desper contort countri news fake news tri use,-0.55,1,-0.4404,4,,
1.25E+18,1.20E+18,Madhusm52909942,"DevoleenaBhattacharjee, sidnaaz",girl languag speak dirti way seen chemistri w,-0.6,0.8,-0.4404,4,,
1.25E+18,1.24E+18,119deepinhell,img20plus,rt dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,1.24E+18,119deepinhell,img20plus,rt dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,1.10E+18,chemicalbrodar,,total unnecessari wetin dey worri burna boy guy sef,-0.4,0.9,-0.4404,4,,
1.25E+18,9.18E+17,Iamheddie,AprilFoolsDay,imag girlfriend stab shout april fool,-0.6,0.8,-0.4404,4,,
1.25E+18,60273377,LucyGatimu3,,even stay home season stay dirti cloth duvet call come pick,-0.6,0.8,-0.4404,4,,
1.25E+18,1.19E+18,RICHxROCKER,,ffo sonic youth buzzcock bloodi valentin nyhc listen bandcamp spotifi,-0.8,0.9,-0.4404,4,,
1.25E+18,8.80E+17,"fetishlair, clips4sale","clip, HUMANASHTRAY",dirti butt boy sold via,-0.6,0.8,-0.4404,4,,
1.25E+18,2536618556,ughjofni,,sorri fuck stay home given day lockdown spark anyth,-0.45,0.8,-0.4404,4,,
1.25E+18,1.22E+18,KlugeJosephB,,overt stupid,-0.6,1,-0.4404,4,,
1.25E+18,7.46E+17,SoSTheQueen,,would mom think knew desper tast step daddi cock,-0.6,1,-0.4404,4,,
1.25E+18,634968916,yahboyej,,ima catch mf cu test look disrespect pain,-0.7,0.9,-0.4404,4,,
1.25E+18,1.21E+18,1stsherlockindc,img20plus,rt dm mayb dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,1.10E+18,1stsherlockindc,img20plus,rt dm mayb dirti talk,-0.6,0.8,-0.4404,4,,
1.25E+18,50619514,Cricrajeshpk,,ecb ban cricket wear smartwatch field play upcom match tighten anti corrupt,-0.5,1,-0.4404,4,,
1.25E+18,2411539224,Hotgirlkatyy,,liter hate taken serious like boil blood,-0.566666667,0.783333333,-0.4404,4,,
1.25E+18,65982043,AshTR_ENT,,fuck look like realli badli film cheesi porno agre w,-0.533333333,0.755555556,-0.4391,4,,
1.25E+18,1.22E+18,aniyahl8ter,,fuck embarrass,-0.6,0.8,-0.4391,4,,
1.25E+18,1260714349,deeptruthes,,im sorri fuck annoy trust tire,-0.566666667,0.866666667,-0.4364,4,,
1.25E+18,2319331160,StevenW69808657,,absolut sicken guilt trip peopl sign away chanc surviv covid even palli,-0.9,1,-0.4351,4,,
1.25E+18,2595265970,accessforbidden,,walk around hous mental ill manner,-0.5,1,-0.4215,4,,
1.25E+18,948872162,CNN,,dr calvin sun get nyc apart treat critic ill coronaviru patient clean ski goggl sk,-0.5,1,-0.4215,4,,
1.25E+18,1.23E+18,lill_Wass,AsiManshi,filmygyan post pic insta peopl insecur two spit venom everywher go n le,-0.5,0.875,-0.4215,4,,
1.25E+18,32323843,CNN,,dr calvin sun get nyc apart treat critic ill coronaviru patient clean ski goggl sk,-0.5,1,-0.4215,4,,
1.25E+18,8.79E+17,"Enidaugust2, AnnieHall58, todd_poirier",,putin photograph elev someon ill eed,-0.5,1,-0.4215,4,,
1.25E+18,1.24E+18,lill_Wass,AsiManshi,filmygyan post pic insta peopl insecur two spit venom everywher go n le,-0.5,0.875,-0.4215,4,,
1.25E+18,9.23E+17,BobOngHugots,,sorri moodi person,-0.5,1,-0.4215,4,,
1.25E+18,1.23E+18,BobOngHugots,,sorri moodi person,-0.5,1,-0.4215,4,,
1.25E+18,7.32E+17,lacuchinaNZ,,day tell parent allow visit termin ill son could buri,-0.5,1,-0.4215,4,,
1.25E+18,1621053301,Sexyvamp2016,,sorri thought parent difficult time especi parent even say go,-0.333333333,1,-0.4215,4,,
1.25E+18,1.15E+18,BobOngHugots,,sorri moodi person,-0.5,1,-0.4215,4,,
1.25E+18,1.23E+18,lill_Wass,AsiManshi,filmygyan post pic insta peopl insecur two spit venom everywher go n le,-0.5,0.875,-0.4215,4,,
1.25E+18,1.07E+18,"Enidaugust2, AnnieHall58, todd_poirier",,putin photograph elev someon ill eed,-0.5,1,-0.4215,4,,
1.25E+18,1.12E+18,CNN,,dr calvin sun get nyc apart treat critic ill coronaviru patient clean ski goggl sk,-0.5,1,-0.4215,4,,
1.25E+18,7.39E+17,micdropkth,,im go hell jungkook laugh jimin dirti like,-0.6,0.8,-0.4215,4,,
1.25E+18,371414543,LovelyKrissy__,,find weird friendship made hate someon mutual,-0.65,0.95,-0.4215,4,,
1.25E+18,162944094,"Boff_Daddy, FeralJack_",,read lyric struggl see difficult grasp peopl like talk,-0.5,1,-0.4215,4,,
1.25E+18,139223340,lacuchinaNZ,,day tell parent allow visit termin ill son could buri,-0.5,1,-0.4215,4,,
1.25E+18,120675100,Vilavaite,"COVID19, ARDS",preliminari case seri critic ill patient administr convalesc plasma neutrali,-0.5,1,-0.4215,4,,
1.25E+18,306941472,LoveTigerM,,dress nuest album sorri lazi waken,-0.375,1,-0.4215,4,,
1.25E+18,1.17E+18,marcorubio,China,today remind media continu use fake number communist parti argu ju,-0.5,1,-0.4215,4,,
1.25E+18,4228008373,CNN,,dr calvin sun get nyc apart treat critic ill coronaviru patient clean ski goggl sk,-0.5,1,-0.4215,4,,
1.25E+18,45338974,CNN,,dr calvin sun get nyc apart treat critic ill coronaviru patient clean ski goggl sk,-0.5,1,-0.4215,4,,
1.25E+18,92909269,anamariecox,,wear surgic mask keep get sick induc paranoia make feel like impost draw,-0.714285714,0.857142857,-0.4215,4,,
1.25E+18,1.10E+18,EskayOW,,hello tran use realli difficult say even get word mouth room,-0.5,1,-0.4201,4,,
1.25E+18,9.70E+17,"RickPorterSEO, KillAuDeepState",,patriot autist anon noth silli care countri tri piec,-0.5,0.875,-0.4023,4,,
1.25E+18,8.41E+17,camdaprincess,,men annoy speci,-0.8,0.9,-0.4019,4,,
1.25E+18,7.48E+17,FLOWERSLALISA2,"YESOKbyLISA, LISA, LALISA, 리사",bodi insan,-1,1,-0.4019,4,,
1.25E+18,8.30E+17,FLOWERSLALISA2,"YESOKbyLISA, LISA, LALISA, 리사",bodi insan,-1,1,-0.4019,4,,
1.25E+18,2740889685,"Ethan_hughes04, theawayfans",,play pompey got worst,-1,1,-0.4019,4,,
1.25E+18,1.18E+18,LlLIDANCE,,yall see face insan think,-1,1,-0.4019,4,,
